product_id,product_name,main_category,sub_category,actual_price,discounted_price,discount_percentage,rating,rating_count
B0B3MWYCHQ,"fire-boltt ring 3 smart watch 1.8 biggest display with advanced bluetooth calling chip, voice assistance,118 sports modes, in built calculator & games, spo2, heart rate monitoring",electronics,wearabletechnology,114.31,34.29,70.0,4.2,20880.0
B0B3N7LR6K,"fire-boltt visionary 1.78"" amoled bluetooth calling smartwatch with 368*448 pixel resolution 100+ sports mode, tws connection, voice assistance, spo2 & heart rate monitoring",electronics,wearabletechnology,194.34,46.64,76.0,4.3,17160.5
B0B3N8VG24,"flix (beetel usb to type c pvc data sync & 15w(3a) tpe fast charging cable, made in india, 480mbps data sync, 1 meter long cable for all andriod & all type c devices (black)(xcd - fpc02)",computers&accessories,accessories&peripherals,3.42,0.99,71.0,4.0,9378.0
B0B3NDPCS9,"fire-boltt visionary 1.78"" amoled bluetooth calling smartwatch with 368*448 pixel resolution 100+ sports mode, tws connection, voice assistance, spo2 & heart rate monitoring",electronics,wearabletechnology,205.77,45.27,78.0,4.3,17161.0
B0B3RHX6B6,ambrane bcl-15 lightning cable for smartphone (1.5m black),computers&accessories,accessories&peripherals,4.56,1.69,63.0,3.9,57.0
B0B3RRWSF6,"fire-boltt phoenix smart watch with bluetooth calling 1.3"",120+ sports modes, 240*240 px high res with spo2, heart rate monitoring & ip67 rating",electronics,wearabletechnology,114.31,22.86,80.0,4.3,27702.5
B0B3RS9DNF,"fire-boltt phoenix smart watch with bluetooth calling 1.3"",120+ sports modes, 240*240 px high res with spo2, heart rate monitoring & ip67 rating",electronics,wearabletechnology,114.31,22.86,80.0,4.3,27704.0
B0B3RSDSZ3,"fire-boltt phoenix smart watch with bluetooth calling 1.3"",120+ sports modes, 240*240 px high res with spo2, heart rate monitoring & ip67 rating",electronics,wearabletechnology,114.31,22.86,80.0,4.3,27696.0
B0B3TBY2YX,"agaro royal double layered kettle, 1.5 litres, double layered cool touch , dry boiling protection, black",home&kitchen,kitchen&homeappliances,26.28,14.46,45.0,4.3,55.0
B0B3X2BY3M,crompton gracee 5-l instant water heater (geyser),home&kitchen,"heating,cooling&airquality",83.44,40.89,51.0,4.0,10324.0
B0B3XXSB1K,lg 139 cm (55 inches) 4k ultra hd smart led tv 55uq7500psf (ceramic black),electronics,"hometheater,tv&video",914.47,548.68,40.0,4.3,1376.0
B0B3XY5YT4,lg 108 cm (43 inches) 4k ultra hd smart led tv 43uq7500psf (ceramic black),electronics,"hometheater,tv&video",571.5,354.33,38.0,4.3,1376.0
B0B466C3G4,karbonn 80 cm (32 inches) millenium bezel-less series hd ready smart led tv kjw32skhd (phantom black),electronics,"hometheater,tv&video",217.1,102.04,53.0,3.9,350.0
B0B467CCB9,karbonn 80 cm (32 inches) millennium series hd ready led tv kjw32nshdf (phantom black) with bezel-less design,electronics,"hometheater,tv&video",194.23,79.64,59.0,3.8,110.0
B0B4DT8MKT,"wecool unbreakable 3 in 1 charging cable with 3a speed, fast charging multi purpose cable 1.25 mtr long, type c cable, micro usb cable and cable for iphone, white",computers&accessories,accessories&peripherals,17.14,3.94,77.0,4.2,656.0
B0B4F1YC3J,"samsung galaxy m13 5g (aqua green, 6gb, 128gb storage) | 5000mah battery | upto 12gb ram with ram plus",electronics,mobiles&accessories,222.92,160.5,28.0,4.1,18998.0
B0B4F2TTTS,"samsung galaxy m13 (aqua green, 4gb, 64gb storage) | 6000mah battery | upto 8gb ram with ram plus",electronics,mobiles&accessories,171.47,125.18,27.0,4.1,18998.0
B0B4F2XCK3,"samsung galaxy m13 (aqua green, 6gb, 128gb storage) | 6000mah battery | upto 12gb ram with ram plus",electronics,mobiles&accessories,205.77,148.15,28.0,4.1,18998.0
B0B4F2ZWL3,"samsung galaxy m13 (stardust brown, 6gb, 128gb storage) | 6000mah battery | upto 12gb ram with ram plus",electronics,mobiles&accessories,205.77,148.15,28.0,4.1,18998.0
B0B4F3QNDM,"samsung galaxy m13 5g (aqua green, 6gb, 128gb storage) | 5000mah battery | upto 12gb ram with ram plus",electronics,mobiles&accessories,222.92,160.5,28.0,4.1,18998.0
B0B4F4QZ1H,"samsung galaxy m13 5g (stardust brown, 6gb, 128gb storage) | 5000mah battery | upto 12gb ram with ram plus",electronics,mobiles&accessories,222.92,160.5,28.0,4.1,18998.0
B0B4F52B5X,"samsung galaxy m13 (midnight blue, 4gb, 64gb storage) | 6000mah battery | upto 8gb ram with ram plus",electronics,mobiles&accessories,171.47,125.18,27.0,4.1,18998.0
B0B4F5L738,"samsung galaxy m13 5g (aqua green, 6gb, 128gb storage) | 5000mah battery | upto 12gb ram with ram plus",electronics,mobiles&accessories,222.92,160.5,28.0,4.1,18998.0
B0B4G2MWSB,"lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for external hdds/card readers/camera etc.",computers&accessories,accessories&peripherals,11.42,1.71,85.0,4.0,1313.0
B0B4HJNPV4,"ptron solero t351 3.5amps fast charging type-c to type-c pd data & charging usb cable, made in india, 480mbps data sync, durable 1 meter long cable for type-c smartphones, tablets & laptops (black)",computers&accessories,accessories&peripherals,11.42,2.28,80.0,3.9,1075.0
B0B4HKH19N,"ptron solero 331 3.4amps multifunction fast charging cable, 3-in-1 usb cable micro usb/type-c/ios, made in india, durable & strong & tangle-free 118cm in length (black)",computers&accessories,accessories&peripherals,10.64,2.87,73.0,3.9,1075.0
B0B4KPCBSH,ikea frother for milk,home&kitchen,kitchen&homeappliances,5.7,2.8,51.0,3.3,478.0
B0B4PPD89B,"kitchenwell 18pc plastic food snack bag pouch clip sealer for keeping food fresh for home, kitchen, camping snack seal sealing bag clips (multi-color) | (pack of 18)|",home&kitchen,kitchen&homeappliances,0.9,0.9,0.0,4.0,97.0
B0B4SJKRDF,kitchenwell multipurpose portable electronic digital weighing scale weight machine | weight machine | 10 kg,home&kitchen,kitchen&homeappliances,2.73,2.73,0.0,4.3,7.0
B0B4T6MR8N,"ptron solero m241 2.4a micro usb data & charging cable, made in india, 480mbps data sync, durable 1-meter long usb cable for micro usb devices (white)",computers&accessories,accessories&peripherals,9.15,1.01,89.0,3.9,1075.0
B0B4T8RSJ1,"ptron solero t241 2.4a type-c data & charging usb cable, made in india, 480mbps data sync, durable 1-meter long usb cable for smartphone, type-c usb devices (white)",computers&accessories,accessories&peripherals,9.15,1.1,88.0,3.9,1075.0
B0B53DS4TF,"instant pot air fryer, vortex 2qt, touch control panel, 360° evencrisp™ technology, uses 95 % less oil, 4-in-1 appliance: air fry, roast, bake, reheat (vortex 1.97litre, black)",home&kitchen,kitchen&homeappliances,229.21,57.3,75.0,4.8,3964.0
B0B53NXFFR,"ptron newly launched force x10 bluetooth calling smartwatch with 1.7"" full touch display, real heart rate monitor, spo2, watch faces, 5 days runtime, health/fitness trackers & ip68 waterproof (black)",electronics,wearabletechnology,68.58,15.77,77.0,3.3,4415.0
B0B53QFZPY,"ptron newly launched force x10 bluetooth calling smartwatch with 1.7"" full touch color display, real heart rate monitor, spo2, watch faces, 5 days runtime, fitness trackers & ip68 waterproof (pink)",electronics,wearabletechnology,68.58,15.09,78.0,3.3,4415.0
B0B53QLB9H,"ptron newly launched force x10 bluetooth calling smartwatch with 1.7"" full touch color display, real heart rate monitor, spo2, watch faces, 5 days runtime, fitness trackers & ip68 waterproof (blue)",electronics,wearabletechnology,68.58,15.09,78.0,3.3,4415.0
B0B54Y2SNX,"iphone original 20w c type fast pd charger compatible with i-phone13/13 mini/13pro/13 pro max i-phone 12/12 pro/12mini/12 pro max, i-phone11/11 pro/11 pro max 2020 (only adapter)",electronics,mobiles&accessories,45.61,9.12,80.0,3.8,119.0
B0B56YRBNT,"tecno spark 9 (sky mirror, 6gb ram,128gb storage) | 11gb expandable ram | helio g37 gaming processor",electronics,mobiles&accessories,154.32,103.4,33.0,3.8,3145.0
B0B59K1C8F,wolpin 1 lint roller with 60 sheets remove clothes lint dog hair dust (19 x 13 cm) orange,home&kitchen,kitchen&homeappliances,9.13,2.01,78.0,3.6,101.0
B0B5B6PQCT,"boat wave call smart watch, smart talk with advanced dedicated bluetooth calling chip, 1.69” hd display with 550 nits & 70% color gamut, 150+ watch faces, multi-sport modes,hr,spo2, ip68(active black)",electronics,wearabletechnology,91.34,21.925,76.0,3.8,17832.0
B0B5CGTBKV,"boat wave call smart watch, smart talk with advanced dedicated bluetooth calling chip, 1.69” hd display with 550 nits & 70% color gamut, 150+ watch faces, multi-sport modes,hr,spo2(caribbean green)",electronics,wearabletechnology,91.34,22.84,75.0,3.8,17833.0
B0B5D39BCD,"boat wave call smart watch, smart talk with advanced dedicated bluetooth calling chip, 1.69” hd display with 550 nits & 70% color gamut, 150+ watch faces, multi-sport modes, hr, spo2, ip68(deep blue)",electronics,wearabletechnology,91.34,22.84,75.0,3.8,17831.0
B0B5DDJNH4,"boat wave call smart watch, smart talk with advanced dedicated bluetooth calling chip, 1.69” hd display with 550 nits & 70% color gamut, 150+ watch faces, multi-sport modes, hr, spo2, ip68(mauve)",electronics,wearabletechnology,91.34,22.84,75.0,3.8,17831.0
B0B5F3YZY4,"wayona 3in1 nylon braided 66w usb fast charging cable with type c, lightening and micro usb port, compatible with iphone, ipad, samsung galaxy, oneplus, mi, oppo, vivo, iqoo, xiaomi (1m, black)",computers&accessories,accessories&peripherals,12.56,5.15,59.0,4.0,242.0
B0B5GF6DQD,"noise agile 2 buzz bluetooth calling smart watch with 1.28"" tft display,dual button,in-built mic & speaker,ai voice assistant, health suite,in-built games, 100 watch faces-(jet black)",electronics,wearabletechnology,68.58,28.8,58.0,3.7,828.0
B0B5GJRTHB,"wecool moonwalk m1 enc true wireless in ear earbuds with mic, titanium drivers for rich bass experience, 40+ hours play time, type c fast charging, low latency, bt 5.3, ipx5, deep bass (black)",electronics,"headphones,earbuds&accessories",22.85,10.06,56.0,4.2,2284.0
B0B5KZ3C53,"kent smart multi cooker cum kettle 1.2 liter 800 watts, electric cooker with steamer & boiler for idlis, instant noodles, momos, eggs, & steam vegetables, inner stainless steel & cool touch outer body",home&kitchen,kitchen&homeappliances,33.15,18.23,45.0,3.7,441.0
B0B5LVS732,"noise pulse go buzz smart watch bluetooth calling with 1.69"" display, 550 nits, 150+ cloud watch face, spo2, heart rate tracking, 100 sports mode with auto detection, longer battery (jet black)",electronics,wearabletechnology,57.15,22.29,61.0,4.1,10689.0
B0B5RP43VN,"ibell sm1515new sandwich maker with floating hinges, 1000watt, panini / grill / toast (black)",home&kitchen,kitchen&homeappliances,53.16,17.01,68.0,4.1,1045.0
B0B5V47VK4,"oneplus 10t 5g (moonstone black, 8gb ram, 128gb storage)",electronics,mobiles&accessories,571.6,514.44,10.0,4.3,3075.0
B0B5YBGCKD,"popio tempered glass compatible for iphone 13 / iphone 13 pro/iphone 14 (transparent) edge to edge full screen coverage with installation kit, pack of 2",electronics,mobiles&accessories,6.85,1.71,75.0,4.3,714.0
B0B5ZF3NRK,"cedo 65w oneplus dash warp charge cable, usb a to type c data sync fast charging cable compatible with one plus 3 /3t /5 /5t /6 /6t /7 /7t /7 pro & for all type c devices - 1 meter, red",computers&accessories,accessories&peripherals,6.85,3.97,42.0,4.1,210.0
B0B61DSF17,beatxp kitchen scale multipurpose portable electronic digital weighing scale | weight machine with back light lcd display | white |10 kg | 2 year warranty |,home&kitchen,kitchen&homeappliances,22.85,2.29,90.0,3.7,2031.0
B0B61GCHC1,"ls lapster quality assured usb 2.0 morpho cable, morpho device cable for mso 1300 e3/e2/e biometric finger print scanner morpho usb cable (black)",computers&accessories,accessories&peripherals,11.42,2.28,80.0,4.3,87.0
B0B61HYR92,"lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",computers&accessories,accessories&peripherals,11.42,2.28,80.0,4.2,85.0
B0B65MJ45G,"zebronics cu3100v fast charging type c cable with qc 18w support, 3a max capacity, 1 meter braided cable, data transfer and superior durability (braided black + white)",computers&accessories,accessories&peripherals,6.28,1.57,75.0,3.9,61.0
B0B65P827P,"zebronics cu3100v fast charging type c cable with qc 18w support, 3a max capacity, 1 meter braided cable, data transfer and superior durability (braided black )",computers&accessories,accessories&peripherals,6.28,1.44,77.0,3.9,61.0
B0B694PXQJ,"gadgetronics digital kitchen weighing scale & food weight machine for health, fitness, home baking & cooking (10 kgs,1 year warranty & batteries included)",home&kitchen,kitchen&homeappliances,34.29,9.26,73.0,4.5,63.0
B0B6BLTGTT,"noise pulse 2 max advanced bluetooth calling smart watch with 1.85'' tft and 550 nits brightness, smart dnd, 10 days battery, 100 sports mode, smartwatch for men and women - (jet black)",electronics,wearabletechnology,68.58,34.29,50.0,4.1,7148.0
B0B6F7LX4C,mi 80 cm (32 inches) 5a series hd ready smart android led tv l32m7-5ain (black),electronics,"hometheater,tv&video",285.8,160.05,44.0,4.2,32840.0
B0B6F8HHR6,mi 108 cm (43 inches) 5a series full hd smart android led tv l43m7-eain (black),electronics,"hometheater,tv&video",411.55,283.97,31.0,4.2,32840.0
B0B6F98KJJ,mi 100 cm (40 inches) 5a series full hd smart android led tv with 24w dolby audio & metal bezel-less frame (black) (2022 model),electronics,"hometheater,tv&video",342.96,250.36,27.0,4.2,32840.0
B0B72BSW7K,ske bed study table portable wood multifunction laptop-table lapdesk for children bed foldabe table work with tablet slot & cup holder brown black,computers&accessories,accessories&peripherals,7.99,3.04,62.0,3.5,690.0
B0B7B9V9QP,vu 108 cm (43 inches) premium series full hd smart led tv 43ga (black),electronics,"hometheater,tv&video",400.13,216.07,46.0,4.0,1001.0
B0B7DHSKS7,"nokia 8210 4g volte keypad phone with dual sim, big display, inbuilt mp3 player & wireless fm radio | blue",electronics,mobiles&accessories,60.58,43.62,28.0,3.5,1641.0
B0B7FJNSZR,proven® copper + mineral ro+uv+uf 10 to 12 liter ro + uv + tds adjuster water purifier with copper charge technology black & copper best for home and office (made in india),home&kitchen,kitchen&homeappliances,228.53,61.7,73.0,4.4,535.0
B0B7L86YCB,green tales heat seal mini food sealer-impulse machine for sealing plastic bags packaging,home&kitchen,kitchen&homeappliances,3.43,1.85,46.0,2.6,24.0
B0B7NWGXS6,havells bero quartz heater black 800w 2 heat settings 2 year product warranty,home&kitchen,"heating,cooling&airquality",29.1,27.93,4.0,4.1,25.0
B0B82YGCF6,"tokdis mx-1 pro bluetooth calling smartwatch - 1.69” lcd display, multiple watch faces, sleep monitor, heart & spo2 monitoring, multiple sports modes, water resistant",electronics,wearabletechnology,40.0,10.4,74.0,3.0,681.0
B0B84KSH3X,wipro vesta 1200 watt gd203 heavyweight automatic dry iron| quick heat up| anti bacterial german weilburger double coated black soleplate |2 years warranty,home&kitchen,kitchen&homeappliances,22.29,12.04,46.0,3.8,250.0
B0B84QN4CN,wipro vesta 1200 watt gd201 lightweight automatic dry iron| quick heat up| stylish & sleek |anti bacterial german weilburger double coated soleplate |2 years warranty,home&kitchen,kitchen&homeappliances,12.58,7.55,40.0,3.6,91.0
B0B86CDHL1,"oraimo 65w type c to c fast charging cable usb c to usb c cable high speed syncing, nylon braided 1m length with led indicator compatible for laptop, macbook, samsung galaxy s22 s20 s10 s20fe s21 s21 ultra a70 a51 a71 a50s m31 m51 m31s m53 5g",computers&accessories,accessories&peripherals,10.28,4.01,61.0,4.5,149.0
B0B8CB7MHW,"knowza electric handheld milk wand mixer frother for latte coffee hot milk, milk frother for coffee, egg beater, hand blender, coffee beater (black coffee beater)",home&kitchen,kitchen&homeappliances,11.42,4.91,57.0,4.1,222.0
B0B8CHJLWJ,kyosei advanced tempered glass compatible with google pixel 6a with military-grade anti-explosion edge-to-edge coverage screen protector guard,electronics,mobiles&accessories,13.71,3.43,75.0,4.5,596.0
B0B8CXTTG3,mi 80 cm (32 inches) hd ready smart android led tv 5a pro | l32m7-eain (black),electronics,"hometheater,tv&video",297.23,193.2,35.0,4.2,32840.0
B0B8SRZ5SV,"amazonbasics usb c to lightning aluminum with nylon braided mfi certified charging cable (grey, 1.2 meter)",computers&accessories,accessories&peripherals,22.85,10.74,53.0,4.4,13552.0
B0B8SSC5D9,"amazonbasics usb c to lightning aluminum with nylon braided mfi certified charging cable (grey, 1.8 meter)",computers&accessories,accessories&peripherals,22.85,10.74,53.0,4.4,13552.0
B0B8SSZ76F,"amazon basics usb c to lightning tpe mfi certified charging cable (white, 1.2 meter)",computers&accessories,accessories&peripherals,22.85,9.14,60.0,4.2,8583.0
B0B8VQ7KDS,airtel digital tv hd set top box with fta pack | unlimited entertainment + recording feature + free standard installation (6 months pack),electronics,"hometheater,tv&video",28.57,14.86,48.0,4.3,301.0
B0B8XNPQPN,"pigeon healthifry digital air fryer, 360° high speed air circulation technology 1200 w with non-stick 4.2 l basket - green",home&kitchen,kitchen&homeappliances,90.89,40.9,55.0,4.2,136.0
